 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  15. 4.    Time:  12:27: 6
 Units: L = cm   , T = hours, M = mmol 

       Time          rTop        rRoot        vTop         vRoot        vBot       sum(rTop)   sum(rRoot)    sum(vTop)   sum(vRoot)    sum(vBot)      hTop         hRoot        hBot        RunOff    sum(RunOff)     Volume     sum(Infil)    sum(Evap) TLevel Cum(WTrans)  SnowLayer
        [T]         [L/T]        [L/T]        [L/T]        [L/T]        [L/T]         [L]          [L]          [L]         [L]           [L]         [L]           [L]         [L]          [L/T]         [L]          [L]          [L]          [L]

      48.5000  0.10000E-03  0.00000E+00  0.99677E-04  0.00000E+00 -0.98035E-02  0.50000E-04  0.00000E+00  0.49933E-04  0.00000E+00 -0.49001E-02 -0.11361E+03  0.00000E+00 -0.11009E+03  0.00000E+00  0.00000E+00  0.40404E+02  0.00000E+00  0.49933E-04      4  0.00000E+00      0.000
      49.0000  0.10000E-03  0.00000E+00  0.99622E-04  0.00000E+00 -0.98041E-02  0.10000E-03  0.00000E+00  0.99715E-04  0.00000E+00 -0.98020E-02 -0.11514E+03  0.00000E+00 -0.11009E+03  0.00000E+00  0.00000E+00  0.40399E+02  0.00000E+00  0.99715E-04      7  0.00000E+00      0.000
      49.5000  0.00000E+00  0.00000E+00 -0.60071E-06  0.00000E+00 -0.98044E-02  0.10000E-03  0.00000E+00  0.99454E-04  0.00000E+00 -0.14704E-01 -0.11626E+03  0.00000E+00 -0.11009E+03  0.00000E+00  0.00000E+00  0.40394E+02  0.00000E+00  0.99715E-04      9  0.00000E+00      0.000
      50.0000  0.00000E+00  0.00000E+00  0.21685E-06  0.00000E+00 -0.98046E-02  0.10000E-03  0.00000E+00  0.99563E-04  0.00000E+00 -0.19607E-01 -0.11718E+03  0.00000E+00 -0.11009E+03  0.00000E+00  0.00000E+00  0.40390E+02  0.00000E+00  0.99823E-04     10  0.00000E+00      0.000
      50.5000  0.00000E+00  0.00000E+00 -0.89704E-07  0.00000E+00 -0.98048E-02  0.10000E-03  0.00000E+00  0.99518E-04  0.00000E+00 -0.24509E-01 -0.11801E+03  0.00000E+00 -0.11009E+03  0.00000E+00  0.00000E+00  0.40385E+02  0.00000E+00  0.99823E-04     11  0.00000E+00      0.000
      51.0000  0.00000E+00  0.00000E+00  0.12470E-06  0.00000E+00 -0.98048E-02  0.10000E-03  0.00000E+00  0.99580E-04  0.00000E+00 -0.29411E-01 -0.11876E+03  0.00000E+00 -0.11009E+03  0.00000E+00  0.00000E+00  0.40380E+02  0.00000E+00  0.99886E-04     12  0.00000E+00      0.000
      51.5000  0.00000E+00  0.00000E+00  0.60646E-06  0.00000E+00 -0.98050E-02  0.10000E-03  0.00000E+00  0.99883E-04  0.00000E+00 -0.34314E-01 -0.11946E+03  0.00000E+00 -0.11009E+03  0.00000E+00  0.00000E+00  0.40375E+02  0.00000E+00  0.10019E-03     13  0.00000E+00      0.000
      52.0000  0.00000E+00  0.00000E+00 -0.22297E-06  0.00000E+00 -0.98050E-02  0.10000E-03  0.00000E+00  0.99772E-04  0.00000E+00 -0.39216E-01 -0.12011E+03  0.00000E+00 -0.11009E+03  0.00000E+00  0.00000E+00  0.40370E+02  0.00000E+00  0.10019E-03     14  0.00000E+00      0.000
      52.5000  0.00000E+00  0.00000E+00  0.60468E-06  0.00000E+00 -0.98050E-02  0.10000E-03  0.00000E+00  0.10007E-03  0.00000E+00 -0.44119E-01 -0.12071E+03  0.00000E+00 -0.11009E+03  0.00000E+00  0.00000E+00  0.40365E+02  0.00000E+00  0.10049E-03     15  0.00000E+00      0.000
      53.0000  0.00000E+00  0.00000E+00  0.35515E-07  0.00000E+00 -0.98052E-02  0.10000E-03  0.00000E+00  0.10009E-03  0.00000E+00 -0.49022E-01 -0.12129E+03  0.00000E+00 -0.11009E+03  0.00000E+00  0.00000E+00  0.40360E+02  0.00000E+00  0.10051E-03     16  0.00000E+00      0.000
      53.5000  0.00000E+00  0.00000E+00 -0.44345E-06  0.00000E+00 -0.98051E-02  0.10000E-03  0.00000E+00  0.99870E-04  0.00000E+00 -0.53924E-01 -0.12183E+03  0.00000E+00 -0.11009E+03  0.00000E+00  0.00000E+00  0.40355E+02  0.00000E+00  0.10051E-03     17  0.00000E+00      0.000
      54.0000  0.00000E+00  0.00000E+00  0.61308E-06  0.00000E+00 -0.98053E-02  0.10000E-03  0.00000E+00  0.10018E-03  0.00000E+00 -0.58827E-01 -0.12235E+03  0.00000E+00 -0.11009E+03  0.00000E+00  0.00000E+00  0.40350E+02  0.00000E+00  0.10082E-03     18  0.00000E+00      0.000
      54.5000  0.00000E+00  0.00000E+00  0.24867E-06  0.00000E+00 -0.98053E-02  0.10000E-03  0.00000E+00  0.10030E-03  0.00000E+00 -0.63729E-01 -0.12285E+03  0.00000E+00 -0.11009E+03  0.00000E+00  0.00000E+00  0.40345E+02  0.00000E+00  0.10094E-03     19  0.00000E+00      0.000
      55.0000  0.00000E+00  0.00000E+00 -0.65104E-07  0.00000E+00 -0.98053E-02  0.10000E-03  0.00000E+00  0.10027E-03  0.00000E+00 -0.68632E-01 -0.12333E+03  0.00000E+00 -0.11009E+03  0.00000E+00  0.00000E+00  0.40341E+02  0.00000E+00  0.10094E-03     20  0.00000E+00      0.000
      55.5000  0.00000E+00  0.00000E+00 -0.32951E-06  0.00000E+00 -0.98053E-02  0.10000E-03  0.00000E+00  0.10010E-03  0.00000E+00 -0.73535E-01 -0.12379E+03  0.00000E+00 -0.11009E+03  0.00000E+00  0.00000E+00  0.40336E+02  0.00000E+00  0.10094E-03     21  0.00000E+00      0.000
      56.0000  0.00000E+00  0.00000E+00 -0.59839E-06  0.00000E+00 -0.98053E-02  0.10000E-03  0.00000E+00  0.99805E-04  0.00000E+00 -0.78437E-01 -0.12423E+03  0.00000E+00 -0.11009E+03  0.00000E+00  0.00000E+00  0.40331E+02  0.00000E+00  0.10094E-03     22  0.00000E+00      0.000
      56.5000  0.00000E+00  0.00000E+00  0.57947E-06  0.00000E+00 -0.98053E-02  0.10000E-03  0.00000E+00  0.10009E-03  0.00000E+00 -0.83340E-01 -0.12466E+03  0.00000E+00 -0.11009E+03  0.00000E+00  0.00000E+00  0.40326E+02  0.00000E+00  0.10123E-03     23  0.00000E+00      0.000
      57.0000  0.00000E+00  0.00000E+00  0.35698E-06  0.00000E+00 -0.98053E-02  0.10000E-03  0.00000E+00  0.10027E-03  0.00000E+00 -0.88242E-01 -0.12508E+03  0.00000E+00 -0.11009E+03  0.00000E+00  0.00000E+00  0.40321E+02  0.00000E+00  0.10141E-03     24  0.00000E+00      0.000
      57.5000  0.17000E-02  0.00000E+00  0.17004E-02  0.00000E+00 -0.98052E-02  0.95000E-03  0.00000E+00  0.95046E-03  0.00000E+00 -0.93145E-01 -0.12614E+03  0.00000E+00 -0.11009E+03  0.00000E+00  0.00000E+00  0.40315E+02  0.00000E+00  0.95159E-03     25  0.00000E+00      0.000
      58.0000  0.17000E-02  0.00000E+00  0.17002E-02  0.00000E+00 -0.98052E-02  0.18000E-02  0.00000E+00  0.18005E-02  0.00000E+00 -0.98048E-01 -0.12679E+03  0.00000E+00 -0.11009E+03  0.00000E+00  0.00000E+00  0.40309E+02  0.00000E+00  0.18017E-02     26  0.00000E+00      0.000
      58.5000  0.40000E-02  0.00000E+00  0.40001E-02  0.00000E+00 -0.98050E-02  0.38000E-02  0.00000E+00  0.38006E-02  0.00000E+00 -0.10295E+00 -0.12831E+03  0.00000E+00 -0.11009E+03  0.00000E+00  0.00000E+00  0.40303E+02  0.00000E+00  0.38017E-02     27  0.00000E+00      0.000
      59.0000  0.40000E-02  0.00000E+00  0.39997E-02  0.00000E+00 -0.98050E-02  0.58000E-02  0.00000E+00  0.58004E-02  0.00000E+00 -0.10785E+00 -0.12923E+03  0.00000E+00 -0.11009E+03  0.00000E+00  0.00000E+00  0.40296E+02  0.00000E+00  0.58016E-02     28  0.00000E+00      0.000
      59.5000  0.73000E-02  0.00000E+00  0.72996E-02  0.00000E+00 -0.98048E-02  0.94500E-02  0.00000E+00  0.94502E-02  0.00000E+00 -0.11276E+00 -0.13143E+03  0.00000E+00 -0.11009E+03  0.00000E+00  0.00000E+00  0.40287E+02  0.00000E+00  0.94514E-02     29  0.00000E+00      0.000
      60.0000  0.73000E-02  0.00000E+00  0.73006E-02  0.00000E+00 -0.98045E-02  0.13100E-01  0.00000E+00  0.13101E-01  0.00000E+00 -0.11766E+00 -0.13273E+03  0.00000E+00 -0.11009E+03  0.00000E+00  0.00000E+00  0.40279E+02  0.00000E+00  0.13102E-01     30  0.00000E+00      0.000
      60.5000  0.86000E-02  0.00000E+00  0.86003E-02  0.00000E+00 -0.98042E-02  0.17400E-01  0.00000E+00  0.17401E-01  0.00000E+00 -0.12256E+00 -0.13452E+03  0.00000E+00 -0.11009E+03  0.00000E+00  0.00000E+00  0.40269E+02  0.00000E+00  0.17402E-01     31  0.00000E+00      0.000
      61.0000  0.86000E-02  0.00000E+00  0.85991E-02  0.00000E+00 -0.98038E-02  0.21700E-01  0.00000E+00  0.21700E-01  0.00000E+00 -0.12746E+00 -0.13582E+03  0.00000E+00 -0.11009E+03  0.00000E+00  0.00000E+00  0.40260E+02  0.00000E+00  0.21701E-01     32  0.00000E+00      0.000
      61.5000  0.87000E-02  0.00000E+00  0.86994E-02  0.00000E+00 -0.98034E-02  0.26050E-01  0.00000E+00  0.26050E-01  0.00000E+00 -0.13236E+00 -0.13709E+03  0.00000E+00 -0.11009E+03  0.00000E+00  0.00000E+00  0.40251E+02  0.00000E+00  0.26051E-01     33  0.00000E+00      0.000
      62.0000  0.87000E-02  0.00000E+00  0.87005E-02  0.00000E+00 -0.98027E-02  0.30400E-01  0.00000E+00  0.30400E-01  0.00000E+00 -0.13726E+00 -0.13823E+03  0.00000E+00 -0.11009E+03  0.00000E+00  0.00000E+00  0.40242E+02  0.00000E+00  0.30401E-01     34  0.00000E+00      0.000
      62.5000 -0.16500E-01  0.00000E+00 -0.16500E-01  0.00000E+00 -0.98020E-02  0.22150E-01  0.00000E+00  0.22150E-01  0.00000E+00 -0.14217E+00 -0.12875E+03  0.00000E+00 -0.11009E+03  0.00000E+00  0.00000E+00  0.40245E+02  0.10000E-01  0.32151E-01     38  0.00000E+00      0.000
      63.0000 -0.16500E-01  0.00000E+00 -0.16500E-01  0.00000E+00 -0.98011E-02  0.13900E-01  0.00000E+00  0.13900E-01  0.00000E+00 -0.14707E+00 -0.12537E+03  0.00000E+00 -0.11009E+03  0.00000E+00  0.00000E+00  0.40248E+02  0.20000E-01  0.33901E-01     41  0.00000E+00      0.000
      63.5000  0.00000E+00  0.00000E+00 -0.95441E-06  0.00000E+00 -0.98002E-02  0.13900E-01  0.00000E+00  0.13900E-01  0.00000E+00 -0.15197E+00 -0.12935E+03  0.00000E+00 -0.11009E+03  0.00000E+00  0.00000E+00  0.40243E+02  0.20000E-01  0.33901E-01     43  0.00000E+00      0.000
      64.0000  0.00000E+00  0.00000E+00  0.11119E-05  0.00000E+00 -0.97992E-02  0.13900E-01  0.00000E+00  0.13901E-01  0.00000E+00 -0.15687E+00 -0.13033E+03  0.00000E+00 -0.11009E+03  0.00000E+00  0.00000E+00  0.40239E+02  0.20000E-01  0.33902E-01     44  0.00000E+00      0.000
      64.5000  0.00000E+00  0.00000E+00  0.98019E-07  0.00000E+00 -0.97978E-02  0.13900E-01  0.00000E+00  0.13901E-01  0.00000E+00 -0.16177E+00 -0.13096E+03  0.00000E+00 -0.11009E+03  0.00000E+00  0.00000E+00  0.40234E+02  0.20000E-01  0.33902E-01     45  0.00000E+00      0.000
      65.0000  0.00000E+00  0.00000E+00  0.13038E-06  0.00000E+00 -0.97963E-02  0.13900E-01  0.00000E+00  0.13901E-01  0.00000E+00 -0.16666E+00 -0.13141E+03  0.00000E+00 -0.11009E+03  0.00000E+00  0.00000E+00  0.40229E+02  0.20000E-01  0.33902E-01     46  0.00000E+00      0.000
      65.5000  0.00000E+00  0.00000E+00 -0.12147E-05  0.00000E+00 -0.97945E-02  0.13900E-01  0.00000E+00  0.13900E-01  0.00000E+00 -0.17156E+00 -0.13179E+03  0.00000E+00 -0.11009E+03  0.00000E+00  0.00000E+00  0.40224E+02  0.20000E-01  0.33902E-01     47  0.00000E+00      0.000
      66.0000  0.00000E+00  0.00000E+00  0.60563E-06  0.00000E+00 -0.97926E-02  0.13900E-01  0.00000E+00  0.13900E-01  0.00000E+00 -0.17646E+00 -0.13212E+03  0.00000E+00 -0.11009E+03  0.00000E+00  0.00000E+00  0.40219E+02  0.20000E-01  0.33902E-01     48  0.00000E+00      0.000
      66.5000  0.00000E+00  0.00000E+00  0.12283E-06  0.00000E+00 -0.97903E-02  0.13900E-01  0.00000E+00  0.13900E-01  0.00000E+00 -0.18135E+00 -0.13243E+03  0.00000E+00 -0.11009E+03  0.00000E+00  0.00000E+00  0.40214E+02  0.20000E-01  0.33902E-01     49  0.00000E+00      0.000
      67.0000  0.00000E+00  0.00000E+00 -0.19211E-06  0.00000E+00 -0.97878E-02  0.13900E-01  0.00000E+00  0.13900E-01  0.00000E+00 -0.18625E+00 -0.13272E+03  0.00000E+00 -0.11009E+03  0.00000E+00  0.00000E+00  0.40209E+02  0.20000E-01  0.33902E-01     50  0.00000E+00      0.000
      67.5000  0.00000E+00  0.00000E+00 -0.41263E-06  0.00000E+00 -0.97849E-02  0.13900E-01  0.00000E+00  0.13900E-01  0.00000E+00 -0.19114E+00 -0.13300E+03  0.00000E+00 -0.11009E+03  0.00000E+00  0.00000E+00  0.40204E+02  0.20000E-01  0.33902E-01     51  0.00000E+00      0.000
      68.0000  0.00000E+00  0.00000E+00 -0.57411E-06  0.00000E+00 -0.97819E-02  0.13900E-01  0.00000E+00  0.13900E-01  0.00000E+00 -0.19603E+00 -0.13327E+03  0.00000E+00 -0.11009E+03  0.00000E+00  0.00000E+00  0.40199E+02  0.20000E-01  0.33902E-01     52  0.00000E+00      0.000
      68.5000  0.00000E+00  0.00000E+00 -0.69420E-06  0.00000E+00 -0.97785E-02  0.13900E-01  0.00000E+00  0.13900E-01  0.00000E+00 -0.20092E+00 -0.13353E+03  0.00000E+00 -0.11009E+03  0.00000E+00  0.00000E+00  0.40194E+02  0.20000E-01  0.33902E-01     53  0.00000E+00      0.000
      69.0000  0.00000E+00  0.00000E+00 -0.78932E-06  0.00000E+00 -0.97748E-02  0.13900E-01  0.00000E+00  0.13899E-01  0.00000E+00 -0.20581E+00 -0.13378E+03  0.00000E+00 -0.11009E+03  0.00000E+00  0.00000E+00  0.40190E+02  0.20000E-01  0.33902E-01     54  0.00000E+00      0.000
      69.5000  0.00000E+00  0.00000E+00 -0.86577E-06  0.00000E+00 -0.97707E-02  0.13900E-01  0.00000E+00  0.13899E-01  0.00000E+00 -0.21069E+00 -0.13403E+03  0.00000E+00 -0.11009E+03  0.00000E+00  0.00000E+00  0.40185E+02  0.20000E-01  0.33902E-01     55  0.00000E+00      0.000
      70.0000  0.00000E+00  0.00000E+00 -0.92602E-06  0.00000E+00 -0.97663E-02  0.13900E-01  0.00000E+00  0.13898E-01  0.00000E+00 -0.21557E+00 -0.13428E+03  0.00000E+00 -0.11009E+03  0.00000E+00  0.00000E+00  0.40180E+02  0.20000E-01  0.33902E-01     56  0.00000E+00      0.000
      70.5000  0.00000E+00  0.00000E+00 -0.98150E-06  0.00000E+00 -0.97615E-02  0.13900E-01  0.00000E+00  0.13898E-01  0.00000E+00 -0.22046E+00 -0.13452E+03  0.00000E+00 -0.11009E+03  0.00000E+00  0.00000E+00  0.40175E+02  0.20000E-01  0.33902E-01     57  0.00000E+00      0.000
      71.0000  0.00000E+00  0.00000E+00 -0.10271E-05  0.00000E+00 -0.97563E-02  0.13900E-01  0.00000E+00  0.13897E-01  0.00000E+00 -0.22533E+00 -0.13476E+03  0.00000E+00 -0.11009E+03  0.00000E+00  0.00000E+00  0.40170E+02  0.20000E-01  0.33902E-01     58  0.00000E+00      0.000
      71.5000  0.00000E+00  0.00000E+00 -0.10666E-05  0.00000E+00 -0.97507E-02  0.13900E-01  0.00000E+00  0.13897E-01  0.00000E+00 -0.23021E+00 -0.13500E+03  0.00000E+00 -0.11009E+03  0.00000E+00  0.00000E+00  0.40165E+02  0.20000E-01  0.33902E-01     59  0.00000E+00      0.000
      72.0000  0.00000E+00  0.00000E+00 -0.11050E-05  0.00000E+00 -0.97448E-02  0.13900E-01  0.00000E+00  0.13896E-01  0.00000E+00 -0.23508E+00 -0.13523E+03  0.00000E+00 -0.11009E+03  0.00000E+00  0.00000E+00  0.40160E+02  0.20000E-01  0.33902E-01     60  0.00000E+00      0.000
      72.5000  0.00000E+00  0.00000E+00 -0.11348E-05  0.00000E+00 -0.97383E-02  0.13900E-01  0.00000E+00  0.13896E-01  0.00000E+00 -0.23995E+00 -0.13546E+03  0.00000E+00 -0.11009E+03  0.00000E+00  0.00000E+00  0.40155E+02  0.20000E-01  0.33902E-01     61  0.00000E+00      0.000
      73.0000  0.00000E+00  0.00000E+00 -0.11673E-05  0.00000E+00 -0.97316E-02  0.13900E-01  0.00000E+00  0.13895E-01  0.00000E+00 -0.24482E+00 -0.13569E+03  0.00000E+00 -0.11009E+03  0.00000E+00  0.00000E+00  0.40151E+02  0.20000E-01  0.33902E-01     62  0.00000E+00      0.000
      73.5000  0.00000E+00  0.00000E+00 -0.11949E-05  0.00000E+00 -0.97243E-02  0.13900E-01  0.00000E+00  0.13894E-01  0.00000E+00 -0.24968E+00 -0.13592E+03  0.00000E+00 -0.11009E+03  0.00000E+00  0.00000E+00  0.40146E+02  0.20000E-01  0.33902E-01     63  0.00000E+00      0.000
      74.0000  0.00000E+00  0.00000E+00  0.11967E-05  0.00000E+00 -0.97167E-02  0.13900E-01  0.00000E+00  0.13895E-01  0.00000E+00 -0.25454E+00 -0.13614E+03  0.00000E+00 -0.11009E+03  0.00000E+00  0.00000E+00  0.40141E+02  0.20000E-01  0.33903E-01     64  0.00000E+00      0.000
      74.5000  0.00000E+00  0.00000E+00  0.11633E-05  0.00000E+00 -0.97086E-02  0.13900E-01  0.00000E+00  0.13896E-01  0.00000E+00 -0.25939E+00 -0.13636E+03  0.00000E+00 -0.11009E+03  0.00000E+00  0.00000E+00  0.40136E+02  0.20000E-01  0.33904E-01     65  0.00000E+00      0.000
      75.0000  0.00000E+00  0.00000E+00  0.11323E-05  0.00000E+00 -0.97001E-02  0.13900E-01  0.00000E+00  0.13896E-01  0.00000E+00 -0.26424E+00 -0.13658E+03  0.00000E+00 -0.11009E+03  0.00000E+00  0.00000E+00  0.40131E+02  0.20000E-01  0.33904E-01     66  0.00000E+00      0.000
      75.5000  0.00000E+00  0.00000E+00  0.11024E-05  0.00000E+00 -0.96912E-02  0.13900E-01  0.00000E+00  0.13897E-01  0.00000E+00 -0.26909E+00 -0.13680E+03  0.00000E+00 -0.11009E+03  0.00000E+00  0.00000E+00  0.40126E+02  0.20000E-01  0.33905E-01     67  0.00000E+00      0.000
      76.0000  0.00000E+00  0.00000E+00  0.10750E-05  0.00000E+00 -0.96818E-02  0.13900E-01  0.00000E+00  0.13897E-01  0.00000E+00 -0.27393E+00 -0.13701E+03  0.00000E+00 -0.11009E+03  0.00000E+00  0.00000E+00  0.40121E+02  0.20000E-01  0.33905E-01     68  0.00000E+00      0.000
      76.5000  0.00000E+00  0.00000E+00  0.10475E-05  0.00000E+00 -0.96720E-02  0.13900E-01  0.00000E+00  0.13898E-01  0.00000E+00 -0.27876E+00 -0.13723E+03  0.00000E+00 -0.11009E+03  0.00000E+00  0.00000E+00  0.40117E+02  0.20000E-01  0.33906E-01     69  0.00000E+00      0.000
      77.0000  0.00000E+00  0.00000E+00  0.10213E-05  0.00000E+00 -0.96618E-02  0.13900E-01  0.00000E+00  0.13898E-01  0.00000E+00 -0.28359E+00 -0.13744E+03  0.00000E+00 -0.11009E+03  0.00000E+00  0.00000E+00  0.40112E+02  0.20000E-01  0.33906E-01     70  0.00000E+00      0.000
      77.5000  0.60000E-03  0.00000E+00  0.59897E-03  0.00000E+00 -0.96511E-02  0.14200E-01  0.00000E+00  0.14198E-01  0.00000E+00 -0.28842E+00 -0.13790E+03  0.00000E+00 -0.11009E+03  0.00000E+00  0.00000E+00  0.40107E+02  0.20000E-01  0.34206E-01     71  0.00000E+00      0.000
      78.0000  0.60000E-03  0.00000E+00  0.60090E-03  0.00000E+00 -0.96400E-02  0.14500E-01  0.00000E+00  0.14498E-01  0.00000E+00 -0.29324E+00 -0.13820E+03  0.00000E+00 -0.11009E+03  0.00000E+00  0.00000E+00  0.40102E+02  0.20000E-01  0.34506E-01     72  0.00000E+00      0.000
      78.5000  0.90000E-03  0.00000E+00  0.90109E-03  0.00000E+00 -0.96286E-02  0.14950E-01  0.00000E+00  0.14949E-01  0.00000E+00 -0.29805E+00 -0.13863E+03  0.00000E+00 -0.11009E+03  0.00000E+00  0.00000E+00  0.40096E+02  0.20000E-01  0.34957E-01     73  0.00000E+00      0.000
      79.0000  0.90000E-03  0.00000E+00  0.89966E-03  0.00000E+00 -0.96166E-02  0.15400E-01  0.00000E+00  0.15399E-01  0.00000E+00 -0.30286E+00 -0.13896E+03  0.00000E+00 -0.11009E+03  0.00000E+00  0.00000E+00  0.40091E+02  0.20000E-01  0.35407E-01     74  0.00000E+00      0.000
      79.5000  0.90000E-03  0.00000E+00  0.89924E-03  0.00000E+00 -0.96043E-02  0.15850E-01  0.00000E+00  0.15848E-01  0.00000E+00 -0.30766E+00 -0.13928E+03  0.00000E+00 -0.11009E+03  0.00000E+00  0.00000E+00  0.40086E+02  0.20000E-01  0.35856E-01     75  0.00000E+00      0.000
      80.0000  0.90000E-03  0.00000E+00  0.89941E-03  0.00000E+00 -0.95916E-02  0.16300E-01  0.00000E+00  0.16298E-01  0.00000E+00 -0.31246E+00 -0.13957E+03  0.00000E+00 -0.11009E+03  0.00000E+00  0.00000E+00  0.40081E+02  0.20000E-01  0.36306E-01     76  0.00000E+00      0.000
      80.5000  0.00000E+00  0.00000E+00  0.24285E-06  0.00000E+00 -0.95785E-02  0.16300E-01  0.00000E+00  0.16298E-01  0.00000E+00 -0.31725E+00 -0.13948E+03  0.00000E+00 -0.11009E+03  0.00000E+00  0.00000E+00  0.40076E+02  0.20000E-01  0.36306E-01     77  0.00000E+00      0.000
      81.0000  0.00000E+00  0.00000E+00  0.52223E-06  0.00000E+00 -0.95650E-02  0.16300E-01  0.00000E+00  0.16298E-01  0.00000E+00 -0.32203E+00 -0.13961E+03  0.00000E+00 -0.11009E+03  0.00000E+00  0.00000E+00  0.40071E+02  0.20000E-01  0.36306E-01     78  0.00000E+00      0.000
      81.5000  0.31000E-02  0.00000E+00  0.31003E-02  0.00000E+00 -0.95511E-02  0.17850E-01  0.00000E+00  0.17848E-01  0.00000E+00 -0.32681E+00 -0.14104E+03  0.00000E+00 -0.11009E+03  0.00000E+00  0.00000E+00  0.40065E+02  0.20000E-01  0.37856E-01     79  0.00000E+00      0.000
      82.0000  0.31000E-02  0.00000E+00  0.30992E-02  0.00000E+00 -0.95368E-02  0.19400E-01  0.00000E+00  0.19398E-01  0.00000E+00 -0.33158E+00 -0.14172E+03  0.00000E+00 -0.11009E+03  0.00000E+00  0.00000E+00  0.40058E+02  0.20000E-01  0.39406E-01     80  0.00000E+00      0.000
      82.5000  0.39000E-02  0.00000E+00  0.38998E-02  0.00000E+00 -0.95222E-02  0.21350E-01  0.00000E+00  0.21348E-01  0.00000E+00 -0.33634E+00 -0.14274E+03  0.00000E+00 -0.11009E+03  0.00000E+00  0.00000E+00  0.40052E+02  0.20000E-01  0.41356E-01     81  0.00000E+00      0.000
      83.0000  0.39000E-02  0.00000E+00  0.39006E-02  0.00000E+00 -0.95073E-02  0.23300E-01  0.00000E+00  0.23298E-01  0.00000E+00 -0.34109E+00 -0.14343E+03  0.00000E+00 -0.11009E+03  0.00000E+00  0.00000E+00  0.40045E+02  0.20000E-01  0.43306E-01     82  0.00000E+00      0.000
      83.5000  0.43000E-02  0.00000E+00  0.42991E-02  0.00000E+00 -0.94920E-02  0.25450E-01  0.00000E+00  0.25448E-01  0.00000E+00 -0.34584E+00 -0.14426E+03  0.00000E+00 -0.11009E+03  0.00000E+00  0.00000E+00  0.40038E+02  0.20000E-01  0.45456E-01     83  0.00000E+00      0.000
      84.0000  0.43000E-02  0.00000E+00  0.43003E-02  0.00000E+00 -0.94764E-02  0.27600E-01  0.00000E+00  0.27598E-01  0.00000E+00 -0.35058E+00 -0.14492E+03  0.00000E+00 -0.11009E+03  0.00000E+00  0.00000E+00  0.40031E+02  0.20000E-01  0.47606E-01     84  0.00000E+00      0.000
      84.5000  0.48000E-02  0.00000E+00  0.48006E-02  0.00000E+00 -0.94604E-02  0.30000E-01  0.00000E+00  0.29998E-01  0.00000E+00 -0.35531E+00 -0.14576E+03  0.00000E+00 -0.11009E+03  0.00000E+00  0.00000E+00  0.40024E+02  0.20000E-01  0.50006E-01     85  0.00000E+00      0.000
      85.0000  0.48000E-02  0.00000E+00  0.47991E-02  0.00000E+00 -0.94441E-02  0.32400E-01  0.00000E+00  0.32398E-01  0.00000E+00 -0.36003E+00 -0.14642E+03  0.00000E+00 -0.11009E+03  0.00000E+00  0.00000E+00  0.40017E+02  0.20000E-01  0.52406E-01     86  0.00000E+00      0.000
      85.5000  0.50000E-02  0.00000E+00  0.49996E-02  0.00000E+00 -0.94275E-02  0.34900E-01  0.00000E+00  0.34898E-01  0.00000E+00 -0.36474E+00 -0.14715E+03  0.00000E+00 -0.11009E+03  0.00000E+00  0.00000E+00  0.40010E+02  0.20000E-01  0.54906E-01     87  0.00000E+00      0.000
      86.0000  0.50000E-02  0.00000E+00  0.50000E-02  0.00000E+00 -0.94107E-02  0.37400E-01  0.00000E+00  0.37398E-01  0.00000E+00 -0.36945E+00 -0.14777E+03  0.00000E+00 -0.11009E+03  0.00000E+00  0.00000E+00  0.40002E+02  0.20000E-01  0.57406E-01     88  0.00000E+00      0.000
      86.5000  0.40000E-02  0.00000E+00  0.40000E-02  0.00000E+00 -0.93935E-02  0.39400E-01  0.00000E+00  0.39398E-01  0.00000E+00 -0.37414E+00 -0.14792E+03  0.00000E+00 -0.11009E+03  0.00000E+00  0.00000E+00  0.39996E+02  0.20000E-01  0.59406E-01     89  0.00000E+00      0.000
      87.0000  0.40000E-02  0.00000E+00  0.40002E-02  0.00000E+00 -0.93760E-02  0.41400E-01  0.00000E+00  0.41398E-01  0.00000E+00 -0.37883E+00 -0.14831E+03  0.00000E+00 -0.11009E+03  0.00000E+00  0.00000E+00  0.39989E+02  0.20000E-01  0.61406E-01     90  0.00000E+00      0.000
      87.5000  0.26000E-02  0.00000E+00  0.26004E-02  0.00000E+00 -0.93582E-02  0.42700E-01  0.00000E+00  0.42698E-01  0.00000E+00 -0.38351E+00 -0.14805E+03  0.00000E+00 -0.11009E+03  0.00000E+00  0.00000E+00  0.39983E+02  0.20000E-01  0.62706E-01     91  0.00000E+00      0.000
      88.0000  0.26000E-02  0.00000E+00  0.26009E-02  0.00000E+00 -0.93403E-02  0.44000E-01  0.00000E+00  0.43998E-01  0.00000E+00 -0.38818E+00 -0.14820E+03  0.00000E+00 -0.11009E+03  0.00000E+00  0.00000E+00  0.39977E+02  0.20000E-01  0.64006E-01     92  0.00000E+00      0.000
      88.5000  0.19000E-02  0.00000E+00  0.19003E-02  0.00000E+00 -0.93221E-02  0.44950E-01  0.00000E+00  0.44948E-01  0.00000E+00 -0.39284E+00 -0.14803E+03  0.00000E+00 -0.11009E+03  0.00000E+00  0.00000E+00  0.39971E+02  0.20000E-01  0.64956E-01     93  0.00000E+00      0.000
